women?,BOT_Facts
and your parents?,BOT_Facts
What's your passion,BOT_Facts
are you a bot,BOT_Facts
this is a new utterance added,BOT_Facts
jkwdbc ljbdwf ljbwdl,BOT_Facts
What is your mother's name?,BOT_Facts
name one rap music that you like,BOT_Facts
are you male,BOT_Facts
do you have a brother,BOT_Facts
what's a fun fact,BOT_Facts
What's the most interesting unknown fact about you?,BOT_Facts
Not the jets or the giants i see,BOT_Facts
you're chatbot,BOT_Facts
Are you man or woman,BOT_Facts
what's offering management,BOT_Facts
whats your birthday,BOT_Facts
when's your birthday?,BOT_Facts
do you have pets,BOT_Facts
whats your last name,BOT_Facts
how old are oyu,BOT_Facts
how old are you,BOT_Facts
What's your full name?,BOT_Facts
what size pants are you,BOT_Facts
what is BOT's jaw like,BOT_Facts
who is your grandfather,BOT_Facts
who are BOTs aunts,BOT_Facts
who are BOTs grandparents,BOT_Facts
who are BOT's cousins,BOT_Facts
what's BOT's uncle's name,BOT_Facts
does BOT have an uncle,BOT_Facts
who do you live with,BOT_Facts
what size shoe do you where,BOT_Facts
highschool?,BOT_Facts
What language can you be programmed in?,BOT_Facts
How about restaurant?,BOT_Facts
what size shoe do you wear?,BOT_Facts
who made you,BOT_Facts
how were you created,BOT_Facts
how old is you mom,BOT_Facts
how old is your dad,BOT_Facts
how old are your parents,BOT_Facts
how old is your sister,BOT_Facts
what's your sisters name,BOT_Facts
how many siblings do you have,BOT_Facts
are you an only child,BOT_Facts
what's your dads name,BOT_Facts
do you have any siblings,BOT_Facts
what's your moms name,BOT_Facts
tell me about your family,BOT_Facts
when were you born,BOT_Facts
where are you from,BOT_Facts
what is your weight,BOT_Facts
how much do you weigh,BOT_Facts
do you have any pets?,BOT_Facts
do you have any pets,BOT_Facts
whats your fav pizza,BOT_Facts
do you have a gf?,BOT_Facts
do you have a girlfriend?,BOT_Facts
do you have friends?,BOT_Facts
who are your friends?,BOT_Facts
is BOT single,BOT_Facts
are you single?,BOT_Facts
what is your marital status,BOT_Facts
are you single,BOT_Facts
are you married,BOT_Facts
what do you eat,BOT_Facts
what kind of music do you listen to,BOT_Facts
is BOT tall,BOT_Facts
what is BOT's age,BOT_Facts
what is BOTs age,BOT_Facts
what are BOT's favorite restaurants,BOT_Facts
How tall is BOT?,BOT_Facts
How old is BOT,BOT_Facts
Where you from?,BOT_Facts
whats your age,BOT_Facts
favorite food?,BOT_Facts
patriots,BOT_Facts
How old are you?,BOT_Facts
What is your height?,BOT_Facts
How tall are you?,BOT_Facts
How much do you weigh?,BOT_Facts
What is your age?,BOT_Facts
How old are you,BOT_Facts
Who is your favorite sports team?,BOTs_Favorites
Who is your favorite singer?,BOTs_Favorites
who is your favorite president?,BOTs_Favorites
whats your favorite thing to do?,BOTs_Favorites
whats your favorite sports team,BOTs_Favorites
what's your favorite sports team,BOTs_Favorites
whats your favorite sport,BOTs_Favorites
whats your favorite restaurant,BOTs_Favorites
What's your favorite restaurant?,BOTs_Favorites
what's your favorite restaurant,BOTs_Favorites
whats your favorite food?,BOTs_Favorites
whats your favorite colour?,BOTs_Favorites
whats his favorite sport,BOTs_Favorites
whats his favorite place to eat,BOTs_Favorites
whats BOTs favorite sport,BOTs_Favorites
what's BOTs favorite sport,BOTs_Favorites
what's BOTs favorite place to eat,BOTs_Favorites
what's BOTs favorite music,BOTs_Favorites
what's BOT's favorite music,BOTs_Favorites
whats BOTs favorite dish,BOTs_Favorites
what is your favourite restaraunt,BOTs_Favorites
what is your favortie food?,BOTs_Favorites
what is your favorite sports team,BOTs_Favorites
what is your favorite sport?,BOTs_Favorites
What is your favorite restaurant in NYC?,BOTs_Favorites
What is your favorite restaurant?,BOTs_Favorites
what is your favorite restaurant,BOTs_Favorites
what is your favorite pizza place?,BOTs_Favorites
What is your favorite music?,BOTs_Favorites
what is your favorite movie,BOTs_Favorites
What is your favorite hobby?,BOTs_Favorites
What is your favorite food?,BOTs_Favorites
what is your favorite food,BOTs_Favorites
What is your favorite dish?,BOTs_Favorites
What is your favorite color? ,BOTs_Favorites
what is your favorite basketball team,BOTs_Favorites
what is your favorite baseball team,BOTs_Favorites
what is your favorite band,BOTs_Favorites
What is your favorite animal?,BOTs_Favorites
what is your favorite,BOTs_Favorites
What is the best pizza place?,BOTs_Favorites
what is the best pizza place,BOTs_Favorites
what is his favorite place to eat,BOTs_Favorites
what is BOTs favorite sports team,BOTs_Favorites
what is BOT's favorite sports team,BOTs_Favorites
what is BOT's favorite pizza place?,BOTs_Favorites
what is BOTs favorite music,BOTs_Favorites
what is BOT's favorite music,BOTs_Favorites
what is BOTs favorite dish,BOTs_Favorites
what is BOTs favorite color,BOTs_Favorites
what is BOT's favorite color,BOTs_Favorites
what is BOTs favorite animal,BOTs_Favorites
what is BOT's favorite animal,BOTs_Favorites
what are your favorite restaurants,BOTs_Favorites
what are your favorite hobbies,BOTs_Favorites
what are BOTs favorite restaurants,BOTs_Favorites
what are BOTs favorite hobbies,BOTs_Favorites
what are BOT's favorite hobbies,BOTs_Favorites
favorite sports team,BOTs_Favorites
Favorite place to eat?,BOTs_Favorites
favorite hobbies,BOTs_Favorites
fav football team,BOTs_Favorites
fav food?,BOTs_Favorites
